"","x"
"z_1[1,4]",1.956349345201
"z_1[2,4]",0.968611482451154
"z_1[1,5]",1.93587009085198
"z_1[2,5]",0.261981788586209
"z_1[1,6]",-1.02352906048931
"z_1[2,6]",-1.49719104410843
"z_1[1,7]",-0.90279106785041
"z_1[2,7]",-1.67428145730831
"z_1[1,8]",1.29007943843348
"z_1[2,8]",0.330156395854197
"z_1[1,9]",-0.117229871337635
"z_1[2,9]",0.0202492251738515
"z_1[1,10]",0.40556262867321
"z_1[2,10]",-0.223085479417273
"z_1[1,11]",1.4730964113116
"z_1[2,11]",-0.218900048926338
"z_1[1,12]",0.440841107550056
"z_1[2,12]",-1.01361324428016
"z_1[1,13]",1.55933180735433
"z_1[2,13]",2.5967065339339
"z_1[1,14]",-0.34520658143454
"z_1[2,14]",-0.231650907641829
"z_1[1,15]",1.01504465238787
"z_1[2,15]",-1.0308084103491
"z_1[1,16]",-0.304209343823875
"z_1[2,16]",-0.0988865477205267
"z_1[1,17]",-0.286909970575932
"z_1[2,17]",-1.02088624941604
"z_1[1,18]",-1.07851211686468
"z_1[2,18]",1.19812947647979
"z_1[1,19]",-0.00698867453382461
"z_1[2,19]",0.334900781260205
"z_1[1,20]",-0.418087680237629
"z_1[2,20]",-0.639987540416904
"z_1[1,21]",-0.0720071907469022
"z_1[2,21]",-1.28347911329714
"z_1[1,22]",-0.641475247749729
"z_1[2,22]",1.33930433739173
"z_1[1,23]",1.55180879145155
"z_1[2,23]",1.12637013973174
"z_1[1,24]",0.291119424775887
"z_1[2,24]",0.321501054430504
"z_1[1,25]",-0.391297079930624
"z_1[2,25]",-1.43559891069539
"z_1[1,26]",0.0857803125767571
"z_1[2,26]",-0.34125596666657
"z_1[1,27]",-0.0278596459542128
"z_1[2,27]",0.375961766269739
"z_1[1,28]",-1.62878857336401
"z_1[2,28]",-0.560723068250025
"z_1[1,29]",-0.277977544500448
"z_1[2,29]",-0.24411233109659
"z_1[1,30]",-0.809867715457724
"z_1[2,30]",-0.512015846007459
"z_1[1,31]",1.66085600453892
"z_1[2,31]",-1.35007028354052
"z_1[1,32]",0.107380293447229
"z_1[2,32]",-1.34588718960384
"z_1[1,33]",0.0964853257293484
"z_1[2,33]",-1.16235092407217
"z_1[1,34]",-1.16878665254019
"z_1[2,34]",-0.952443320089055
"z_1[1,35]",-0.713754696228897
"z_1[2,35]",-0.560413882225589
"z_1[1,36]",-1.04486546894911
"z_1[2,36]",-0.0137930846956249
"z_1[1,37]",0.795994390397586
"z_1[2,37]",-0.970158379633828
"z_1[1,38]",1.03207843916786
"z_1[2,38]",-0.534736762616645
"z_1[1,39]",-0.82316470063044
"z_1[2,39]",-0.479516163954166
"z_1[1,40]",-0.570784137306482
"z_1[2,40]",0.602920624880621
"z_1[1,41]",0.450066706734314
"z_1[2,41]",-0.153400855998264
"z_1[1,42]",-0.581877141250773
"z_1[2,42]",-0.175631440743191
"z_1[1,43]",2.64878110116185
"z_1[2,43]",-2.02914738662253
"z_1[1,44]",0.0813569806341705
"z_1[2,44]",-1.77293854350924
"z_1[1,45]",0.352921228290745
"z_1[2,45]",0.132665711901617
"z_1[1,46]",-0.0807607011344061
"z_1[2,46]",-0.835861353872412
"z_1[1,47]",-0.470917381366418
"z_1[2,47]",-0.843394736811688
"z_1[1,48]",0.0779451284003941
"z_1[2,48]",0.355546902968812
"z_1[1,49]",0.0442205970906913
"z_1[2,49]",0.756975494250598
"z_1[1,50]",-0.00774369276831201
"z_1[2,50]",-0.665148491473911
"z_1[1,51]",0.13784417199619
"z_1[2,51]",-0.221615891571866
"z_1[1,52]",1.18950936497101
"z_1[2,52]",-0.414796708044086
"z_1[1,53]",0.846844730077592
"z_1[2,53]",-0.989532516694531
"L_1[1,1]",1
"L_1[2,1]",-0.497562195094063
"L_1[1,2]",0
"L_1[2,2]",0.856460669523902
