"","x"
"z_1[2,6]",0.0432852225572694
"z_1[1,7]",-0.312897718173802
"z_1[2,7]",-0.228392424251968
"z_1[1,8]",-0.889852473279547
"z_1[2,8]",0.382024581636668
"z_1[1,9]",-1.47783358045955
"z_1[2,9]",-1.46278369862666
"z_1[1,10]",-0.0160188414008123
"z_1[2,10]",-0.451633576822651
"z_1[1,11]",-0.0554989060305808
"z_1[2,11]",-0.588338156559287
"z_1[1,12]",0.304068126217451
"z_1[2,12]",-0.296306077904465
"z_1[1,13]",0.937666848283742
"z_1[2,13]",0.805153320872342
"z_1[1,14]",0.0828527485031003
"z_1[2,14]",-0.289687466768897
"z_1[1,15]",0.867283220908277
"z_1[2,15]",-0.434831200245779
"z_1[1,16]",0.604633103735173
"z_1[2,16]",-0.403338429308925
"z_1[1,17]",1.04492239924119
"z_1[2,17]",-1.5690904025048
"z_1[1,18]",0.278426292818055
"z_1[2,18]",0.830813102063162
"z_1[1,19]",-0.281433088315702
"z_1[2,19]",0.412802095649305
"z_1[1,20]",-0.391989538366333
"z_1[2,20]",-0.719621797768042
"z_1[1,21]",0.1325731726829
"z_1[2,21]",-1.2463978920129
"z_1[1,22]",-0.2240913231677
"z_1[2,22]",0.522550555551084
"z_1[1,23]",0.0959346461580942
"z_1[2,23]",-0.155246439360646
"z_1[1,24]",0.341216673890194
"z_1[2,24]",-0.641659973068802
"z_1[1,25]",-0.36579456682138
"z_1[2,25]",0.525666333918609
"z_1[1,26]",0.240570694375248
"z_1[2,26]",-0.565874838904433
"z_1[1,27]",-0.335475229121819
"z_1[2,27]",0.802750058885433
"z_1[1,28]",0.755483149972433
"z_1[2,28]",0.386941364688936
"z_1[1,29]",-0.0456899806039275
"z_1[2,29]",-0.573144872963287
"z_1[1,30]",0.751975955454035
"z_1[2,30]",0.112121211182668
"z_1[1,31]",0.609589090659211
"z_1[2,31]",-2.09218480583955
"z_1[1,32]",-0.172918995138771
"z_1[2,32]",-0.508592861507165
"z_1[1,33]",-0.583974203322522
"z_1[2,33]",0.968420553477419
"z_1[1,34]",-0.661695874964745
"z_1[2,34]",-1.19773462002872
"z_1[1,35]",-0.602170830211788
"z_1[2,35]",0.12713870976074
"z_1[1,36]",0.0789487113314725
"z_1[2,36]",0.330252916979637
"z_1[1,37]",-0.316288403241931
"z_1[2,37]",-0.487775848409791
"z_1[1,38]",-0.0255665103274158
"z_1[2,38]",-0.398793589828098
"z_1[1,39]",-0.229741807391037
"z_1[2,39]",-1.16215800766998
"z_1[1,40]",2.87116840507168
"z_1[2,40]",1.3009458606982
"z_1[1,41]",-0.0942019998877656
"z_1[2,41]",0.633828500608455
"z_1[1,42]",-3.85395856856694
"z_1[2,42]",1.54636644852719
"z_1[1,43]",0.339729890564759
"z_1[2,43]",-1.20992211537266
"z_1[1,44]",-0.0338946166896052
"z_1[2,44]",-1.12239745877739
"z_1[1,45]",0.629411224499121
"z_1[2,45]",-0.0826273609738719
"z_1[1,46]",-0.657891341324722
"z_1[2,46]",-0.373293430041034
"z_1[1,47]",0.65103776622751
"z_1[2,47]",0.379852691195138
"z_1[1,48]",0.760092578397392
"z_1[2,48]",-0.747650327930022
"z_1[1,49]",0.512264894740069
"z_1[2,49]",-0.229036389794808
"z_1[1,50]",-0.251992016504563
"z_1[2,50]",0.184650493595395
"z_1[1,51]",0.909952004640832
"z_1[2,51]",1.92286495767341
"z_1[1,52]",-0.0898587901646966
"z_1[2,52]",-1.45285919836922
"z_1[1,53]",0.711679191733023
"z_1[2,53]",-0.642070880918893
"L_1[1,1]",1
"L_1[2,1]",-0.583506609489349
"L_1[1,2]",0
"L_1[2,2]",0.802738621001488
