"","x"
"z_1[1,4]",0.361595960676198
"z_1[2,4]",0.512372523075974
"z_1[1,5]",0.796710452351272
"z_1[2,5]",-0.243898412150769
"z_1[1,6]",1.79671996154096
"z_1[2,6]",-0.172199607674654
"z_1[1,7]",1.3640284075593
"z_1[2,7]",-1.26390626341445
"z_1[1,8]",1.86204106103859
"z_1[2,8]",-0.515241416151952
"z_1[1,9]",-1.45260901899048
"z_1[2,9]",-0.605797014181386
"z_1[1,10]",0.703464920272008
"z_1[2,10]",0.16936093680665
"z_1[1,11]",0.734828436233886
"z_1[2,11]",-0.156852720911361
"z_1[1,12]",0.144787963172399
"z_1[2,12]",-0.110361611242403
"z_1[1,13]",1.52352746767545
"z_1[2,13]",1.28419841018242
"z_1[1,14]",-0.642455208260514
"z_1[2,14]",0.0256037998846683
"z_1[1,15]",0.264077487175672
"z_1[2,15]",-0.242912893709275
"z_1[1,16]",-1.07636610008662
"z_1[2,16]",-0.271586947994945
"z_1[1,17]",0.223706451503038
"z_1[2,17]",-0.783578281719859
"z_1[1,18]",-1.10226890201817
"z_1[2,18]",0.461778836901266
"z_1[1,19]",-1.49030568663717
"z_1[2,19]",-0.6052028493971
"z_1[1,20]",0.56481887229754
"z_1[2,20]",-0.316094382947431
"z_1[1,21]",1.17876916084928
"z_1[2,21]",-0.522644651275748
"z_1[1,22]",-1.37328259974404
"z_1[2,22]",0.14319144316055
"z_1[1,23]",-0.0247912364020393
"z_1[2,23]",-0.0659333102238549
"z_1[1,24]",0.0187192233356944
"z_1[2,24]",0.189623282291398
"z_1[1,25]",1.19074671191007
"z_1[2,25]",1.93346458460975
"z_1[1,26]",-0.0767409089838062
"z_1[2,26]",0.627940013050906
"z_1[1,27]",0.759422454304994
"z_1[2,27]",0.247387911217328
"z_1[1,28]",-0.831021186957897
"z_1[2,28]",0.0729499827098312
"z_1[1,29]",-1.41057200101711
"z_1[2,29]",-0.443244703740738
"z_1[1,30]",-0.256323063348229
"z_1[2,30]",-0.232540174240224
"z_1[1,31]",-0.364189642575352
"z_1[2,31]",0.304191384139918
"z_1[1,32]",-0.603940496054885
"z_1[2,32]",-0.283366395229357
"z_1[1,33]",-0.943468512874419
"z_1[2,33]",0.168173148454702
"z_1[1,34]",-1.0726344254323
"z_1[2,34]",0.286522445208657
"z_1[1,35]",1.12139540546353
"z_1[2,35]",-0.394390848787187
"z_1[1,36]",-0.808613057112705
"z_1[2,36]",0.364434252716108
"z_1[1,37]",-1.44429595760095
"z_1[2,37]",0.419271159792975
"z_1[1,38]",0.963017200640127
"z_1[2,38]",0.272387125335501
"z_1[1,39]",1.16474348534391
"z_1[2,39]",0.269217660143556
"z_1[1,40]",-0.188245164553264
"z_1[2,40]",0.377754796796657
"z_1[1,41]",0.183341046738521
"z_1[2,41]",-0.0609841151121213
"z_1[1,42]",-0.881684991788825
"z_1[2,42]",-0.108432852360042
"z_1[1,43]",0.990724488224396
"z_1[2,43]",0.927278075772187
"z_1[1,44]",-0.490907057840455
"z_1[2,44]",-0.948426427233632
"z_1[1,45]",-0.632607945437953
"z_1[2,45]",-0.271571721288145
"z_1[1,46]",1.09695146478783
"z_1[2,46]",0.937137927595625
"z_1[1,47]",0.555412939912316
"z_1[2,47]",-0.11184659778918
"z_1[1,48]",0.410009746815411
"z_1[2,48]",0.192637177473754
"z_1[1,49]",-0.797724632110307
"z_1[2,49]",-0.247079774706932
"z_1[1,50]",0.0691363035680366
"z_1[2,50]",0.37944440559233
"z_1[1,51]",-0.483275563836741
"z_1[2,51]",-0.139289299401136
"z_1[1,52]",-0.993952281454202
"z_1[2,52]",0.208656824420384
"z_1[1,53]",0.755083284769882
"z_1[2,53]",-0.660257330138666
"z_1[1,54]",-0.924169090390882
"z_1[2,54]",0.0565931938283974
"L_1[1,1]",1
"L_1[2,1]",-0.767654100094329
"L_1[1,2]",0
"L_1[2,2]",0.616039599294752
