"","x"
"z_1[2,5]",-1.76203262104342
"z_1[1,6]",-0.115775772953703
"z_1[2,6]",-0.297264123925067
"z_1[1,7]",1.08585073638127
"z_1[2,7]",-0.483279801553866
"z_1[1,8]",-0.246284762096928
"z_1[2,8]",-0.392843322180389
"z_1[1,9]",0.749774107857697
"z_1[2,9]",-0.0467618053299088
"z_1[1,10]",1.63040032164945
"z_1[2,10]",0.602992118568598
"z_1[1,11]",1.01745818873351
"z_1[2,11]",-1.28438345749654
"z_1[1,12]",-0.0548022566178928
"z_1[2,12]",-1.31042011521878
"z_1[1,13]",-0.0435660083559942
"z_1[2,13]",1.42950216379737
"z_1[1,14]",-0.590387128387406
"z_1[2,14]",-1.25861718761756
"z_1[1,15]",-0.374691616404229
"z_1[2,15]",-1.5118328904444
"z_1[1,16]",-1.16413111079235
"z_1[2,16]",-0.759646838013267
"z_1[1,17]",-0.380482729675741
"z_1[2,17]",-0.948742471518281
"z_1[1,18]",-0.714244495795176
"z_1[2,18]",1.48888486102502
"z_1[1,19]",-0.492524014339829
"z_1[2,19]",-0.243930786404683
"z_1[1,20]",1.55474761534622
"z_1[2,20]",-0.694072517146347
"z_1[1,21]",1.33367636296336
"z_1[2,21]",-1.16392752589265
"z_1[1,22]",-1.09524057205082
"z_1[2,22]",-0.213751201667743
"z_1[1,23]",-0.531270685693666
"z_1[2,23]",-0.787856518444859
"z_1[1,24]",0.886221312850957
"z_1[2,24]",-0.619440706902507
"z_1[1,25]",0.0119716948346812
"z_1[2,25]",-1.26928867578729
"z_1[1,26]",-0.193679897877884
"z_1[2,26]",-0.283011705975336
"z_1[1,27]",0.333270191099091
"z_1[2,27]",0.880960929534073
"z_1[1,28]",0.869360810062995
"z_1[2,28]",-0.0587742291515621
"z_1[1,29]",-0.253416331934974
"z_1[2,29]",-0.472454874915059
"z_1[1,30]",0.282190022177309
"z_1[2,30]",-0.365850519347109
"z_1[1,31]",0.546786742728872
"z_1[2,31]",-1.5692127676924
"z_1[1,32]",-1.20954969914592
"z_1[2,32]",-0.856487636636216
"z_1[1,33]",0.382865499771404
"z_1[2,33]",-0.205542161471715
"z_1[1,34]",1.81015216124219
"z_1[2,34]",-0.224683086931033
"z_1[1,35]",-0.733410066245879
"z_1[2,35]",-1.38176715926403
"z_1[1,36]",-0.0398922914139678
"z_1[2,36]",-0.465205626626801
"z_1[1,37]",0.964629444610346
"z_1[2,37]",-1.13115631924802
"z_1[1,38]",0.569965825366026
"z_1[2,38]",-0.370725195244809
"z_1[1,39]",1.7708012282308
"z_1[2,39]",0.549228964932856
"z_1[1,40]",-1.10024660510531
"z_1[2,40]",-0.454000116115537
"z_1[1,41]",0.5672364295174
"z_1[2,41]",-0.264784392291278
"z_1[1,42]",-0.0608022924929276
"z_1[2,42]",0.271931814631358
"z_1[1,43]",1.18456951008623
"z_1[2,43]",-2.22445902346262
"z_1[1,44]",1.45236579065769
"z_1[2,44]",0.386759545451592
"z_1[1,45]",-0.567344586069309
"z_1[2,45]",-0.265607475159005
"z_1[1,46]",0.881433938761395
"z_1[2,46]",-0.128361491906522
"z_1[1,47]",0.368534783328746
"z_1[2,47]",-0.686595870896264
"z_1[1,48]",1.08039244457608
"z_1[2,48]",-0.099173052246994
"z_1[1,49]",-1.21558660848161
"z_1[2,49]",-0.819752238492216
"z_1[1,50]",-0.778907318647271
"z_1[2,50]",-0.991616828962783
"z_1[1,51]",0.846101567590107
"z_1[2,51]",0.487425359780673
"z_1[1,52]",1.47948246526383
"z_1[2,52]",-0.328353877095773
"z_1[1,53]",0.96500885592924
"z_1[2,53]",-0.633911726278875
"L_1[1,1]",1
"L_1[2,1]",-0.497599881979581
"L_1[1,2]",0
"L_1[2,2]",0.851980844153052
